Header ;;;
1985;45;62760;
1985;46;85566;
1985;47;97598;
1985;48;111481;
1985;49;117372;
1985;50;115975;
1985;51;105013;
1985;52;100390;
1986;1;64686;
1986;2;88088;
1986;3;92047;
1986;4;99385;
1986;5;102607;
1986;6;122626;
1986;7;141331;
1986;8;148432;
1986;9;174634;
1986;10;170669;
1986;11;181257;
1986;12;144350;
1986;13;117999;
1986;14;100122;
1986;15;98173;
1986;16;112962;
1986;17;106291;
1986;18;55184;
1986;19;75342;
1986;20;61689;
1986;21;57492;
1986;22;52254;
1986;23;40328;
1986;24;34746;
1986;25;35076;
1986;26;34379;
1986;27;32934;
1986;28;29491;
1986;29;30821;
1986;30;26918;
1986;31;27926;
1986;32;27926;
1986;33;27926;
1986;34;27926;
1986;35;27926;
1986;36;52792;
1986;37;78847;
1986;38;99078;
1986;39;110930;
1986;40;114869;
1986;41;85608;
1986;42;96702;
1986;43;109333;1
1986;44;135573;1
1986;45;143865;1
1986;46;252900;1
1986;47;230970;1
1986;48;196542;1
1986;49;156748;1
1986;50;134957;
1986;51;113167;
1986;52;98480;
1987;1;85625;
1987;2;99620;
1987;3;113615;
1987;4;98745;
1987;5;111392;
1987;6;103509;
1987;7;100297;
1987;8;96751;
1987;9;93445;
1987;10;89373;
1987;11;93935;
1987;12;87912;
1987;13;82332;
1987;14;83984;
1987;15;87462;
1987;16;94210;
1987;17;101232;
1987;18;71295;
1987;19;69938;
1987;20;68571;
1987;21;61481;
1987;22;63292;
1987;23;58813;
1987;24;50192;
1987;25;42826;
1987;26;37596;
1987;27;35624;
1987;28;31236;
1987;29;28792;
1987;30;26784;
1987;31;25194;
1987;32;27252;
1987;33;26734;
1987;34;31561;
1987;35;36845;
1987;36;48541;
1987;37;77338;
1987;38;97487;
1987;39;101368;
1987;40;87720;
1987;41;70297;
1987;42;82865;
1987;43;92164;
1987;44;96036;
1987;45;91010;
1987;46;115723;
1987;47;110723;
1987;48;110503;
1987;49;116041;
1987;50;118128;
1987;51;127029;
1987;52;133352;
1988;1;117384;
1988;2;170362;1
1988;3;160989;1
1988;4;173414;1
1988;5;217044;1
1988;6;257510;1
1988;7;240347;1
1988;8;190722;1
1988;9;144057;1
1988;10;118278;1
1988;11;78944;
1988;12;91327;
1988;13;85428;
1988;14;83045;
1988;15;85111;
1988;16;97573;
1988;17;88875;
1988;18;78267;
1988;19;66494;
1988;20;61486;
1988;21;60224;
1988;22;51043;
1988;23;47791;
1988;24;36943;
1988;25;36859;
1988;26;32140;
1988;27;29536;
1988;28;28079;
1988;29;28767;
1988;30;29610;
1988;31;32160;
1988;32;33125;
1988;33;31042;
1988;34;34167;
1988;35;38962;
1988;36;49356;
1988;37;66898;
1988;38;96616;
1988;39;107036;
1988;40;99890;
1988;41;70048;
1988;42;78095;
1988;43;80014;
1988;44;89248;
1988;45;86570;
1988;46;67788;
1988;47;89258;
1988;48;96435;
1988;49;105818;
1988;50;114543;
1988;51;124525;
1988;52;122248;
1989;1;111963;
1989;2;140466;1
1989;3;136505;1
1989;4;143996;1
1989;5;140105;1
1989;6;140105;1
1989;7;136214;1
1989;8;134719;1
1989;9;127369;1
1989;10;67834;
1989;11;95839;
1989;12;105868;
1989;13;90008;
1989;14;80791;
1989;15;80085;
1989;16;77060;
1989;17;76887;
1989;18;63267;
1989;19;50247;
1989;20;41308;
1989;21;49892;
1989;22;49672;
1989;23;42339;
1989;24;34946;
1989;25;32134;
1989;26;27382;
1989;27;24526;
1989;28;24188;
1989;29;21731;
1989;30;23379;
1989;31;22679;
1989;32;23429;
1989;33;24235;
1989;34;30138;
1989;35;34557;
1989;36;38977;
1989;37;54730;
1989;38;85060;
1989;39;94368;
1989;40;85355;
1989;41;92431;
1989;42;91376;
1989;43;83976;
1989;44;79021;
1989;45;75005;
1989;46;44400;
1989;47;80029;
1989;48;93638;
1989;49;112004;
1989;50;129082;1
1989;51;183645;1
1989;52;247524;1
1989;53;194873;
1990;1;169231;1
1990;2;137009;1
1990;3;123110;
1990;4;113167;
1990;5;109676;
1990;6;106185;
1990;7;103663;
1990;8;100844;
1990;9;88817;
1990;10;69225;
1990;11;77849;
1990;12;71293;
1990;13;66495;
1990;14;59230;
1990;15;74078;
1990;16;76892;
1990;17;79706;
1990;18;43899;
1990;19;46274;
1990;20;52212;
1990;21;55969;
1990;22;47382;
1990;23;44777;
1990;24;39766;
1990;25;34567;
1990;26;36379;
1990;27;22786;
1990;28;18825;
1990;29;18591;
1990;30;18313;
1990;31;20395;
1990;32;19974;
1990;33;23380;
1990;34;27161;
1990;35;37340;
1990;36;48383;
1990;37;84575;
1990;38;93064;
1990;39;95511;
1990;40;78057;
1990;41;69515;
1990;42;66331;
1990;43;65328;
1990;44;66825;
1990;45;36641;
1990;46;65560;
1990;47;68360;
1990;48;77972;
1990;49;81672;
1990;50;85392;
1990;51;89524;
1990;52;83408;
1991;1;62943;
1991;2;72950;
1991;3;79491;
1991;4;79487;
1991;5;92569;
1991;6;94812;
1991;7;114239;
1991;8;141621;1
1991;9;172913;1
1991;10;146805;1
1991;11;220248;1
1991;12;193818;1
1991;13;135401;1
1991;14;114922;1
1991;15;89574;
1991;16;75161;
1991;17;66410;
1991;18;36769;
1991;19;37108;
1991;20;39449;
1991;21;39970;
1991;22;37261;
1991;23;32371;
1991;24;24370;
1991;25;23977;
1991;26;19746;
1991;27;17444;
1991;28;16623;
1991;29;15838;
1991;30;16352;
1991;31;17194;
1991;32;17456;
1991;33;19655;
1991;34;21269;
1991;35;27197;
1991;36;34817;
1991;37;60812;
1991;38;71934;
1991;39;68550;
1991;40;59596;
1991;41;50981;
1991;42;61745;
1991;43;66937;
1991;44;74913;
1991;45;45541;
1991;46;0;
1991;47;0;
1991;48;75093;
1991;49;81115;
1991;50;0;1
1991;51;130441;1
1991;52;196387;1
1992;1;111727;1
1992;2;97720;1
1992;3;80000;
1992;4;71470;
1992;5;55289;
1992;6;55797;
1992;7;56226;
1992;8;57272;
1992;9;55662;
1992;10;47381;
1992;11;51780;
