Header 
1985;49;14688;
1985;50;13374;
1985;51;13375;
1985;52;13567;
1986;1;13261;
1986;2;13001;
1986;3;12388;
1986;4;12437;
1986;5;14100;
1986;6;18292;
1986;7;20543;
1986;8;21185;
1986;9;20090;
1986;10;17926;
1986;11;15357;
1986;12;12784;
1986;13;10629;
1986;14;9448;
1986;15;9139;
1986;16;8829;
1986;17;9391;
1986;18;9402;
1986;19;9031;
1986;20;8445;
1986;21;7806;
1986;22;8145;
1986;23;6665;
1986;24;6240;
1986;25;6183;
1986;26;5895;
1986;27;4775;
1986;28;4526;
1986;29;4301;
1986;30;4242;
1986;31;4262;
1986;32;5368;
1986;33;6060;
1986;34;6536;
1986;35;6700;
1986;36;8103;
1986;37;10256;
1986;38;13208;
1986;39;13208;
1986;40;15448;1
1986;41;16047;1
1986;42;18245;1
1986;43;25281;1
1986;44;28737;1
1986;45;25333;1
1986;46;19111;1
1986;47;14110;
1986;48;14299;
1986;49;14368;
1986;50;13705;
1986;51;12636;
1986;52;11483;
1987;1;11205;
1987;2;11420;
1987;3;11744;
1987;4;11792;
1987;5;11877;
1987;6;11698;
1987;7;12639;
1987;8;13377;
1987;9;13355;
1987;10;12923;
1987;11;12430;
1987;12;11915;
1987;13;11448;
1987;14;10096;
1987;15;10837;
1987;16;11721;
1987;17;11029;
1987;18;10729;
1987;19;10221;
1987;20;9523;
1987;21;8652;
1987;22;7621;
1987;23;7775;
1987;24;7562;
1987;25;6999;
1987;26;6100;
1987;27;4778;
1987;28;4335;
1987;29;3931;
1987;30;4445;
1987;31;4445;
1987;32;4445;
1987;33;4960;
1987;34;5639;
1987;35;5928;
1987;36;6522;
1987;37;9153;
1987;38;12292;
1987;39;13046;
1987;40;9237;
1987;41;8281;
1987;42;8700;
1987;43;9011;
1987;44;9435;
1987;45;10175;
1987;46;11104;
1987;47;12093;
1987;48;13390;
1987;49;13820;
1987;50;13975;
1987;51;12826;
1987;52;11513;
1988;1;11171;
1988;2;11908;
1988;3;13076;
1988;4;15347;
1988;5;24467;1
1988;6;39169;1
1988;7;43333;1
1988;8;40398;1
1988;9;35295;1
1988;10;29035;1
1988;11;22629;1
1988;12;16569;1
